,cenario,rodada,tempo_conectado_sem_link,tempo_desconectado,tempo_sem_link
377,1.0,35.0,0.08142035367670117,0.8897395942980852,0.9711599479747863
378,1.0,35.0,0.09102110759169331,0.9047042613061974,0.9957253688978907
379,1.0,35.0,0.06074116077303802,0.9052511919714339,0.9659923527444719
380,1.0,36.0,0.018225031264644094,0.9697404247698318,0.9879654560344758
381,1.0,36.0,0.07647683327662415,0.9089860056294505,0.9854628389060747
382,1.0,36.0,0.10186507896877092,0.8974387656409952,0.9993038446097662
383,1.0,36.0,0.07130068904537158,0.9166157600192787,0.9879164490646503
384,1.0,36.0,0.035192416789892794,0.9195960494366712,0.954788466226564
385,1.0,37.0,0.08479428019714198,0.9038279352537768,0.9886222154509189
386,1.0,37.0,0.1541376154060349,0.791461273209872,0.9455988886159069
387,1.0,37.0,0.03124599038811936,0.9620156194116104,0.9932616097997297
388,1.0,37.0,0.11993924241274735,0.8666528870120134,0.9865921294247607
389,1.0,37.0,0.015706293739463202,0.9724743878990665,0.9881806816385297
390,1.0,38.0,0.08232097819834212,0.8858506500090824,0.9681716282074244
391,1.0,38.0,0.04504949032755398,0.92547632336796,0.9705258136955139
392,1.0,38.0,0.034706630062153396,0.9613012706610176,0.9960079007231708
393,1.0,38.0,0.03792431897557973,0.8994363740160004,0.9373606929915802
394,1.0,38.0,0.05096405471513439,0.9487934848096232,0.9997575395247578
395,1.0,39.0,0.08077698392386344,0.9165273430736149,0.9973043269974784
396,1.0,39.0,0.053921536902365445,0.9222069987971588,0.9761285356995242
397,1.0,39.0,0.10432487137504803,0.8678705225733221,0.9721953939483701
398,1.0,39.0,0.02217320419321671,0.9468339153859034,0.9690071195791202
399,1.0,39.0,0.1642157337856342,0.8191038231757208,0.983319556961355
