,entrada,cenario,rodada,tempo_desconectado,tempo_conectado_sem_link,tempo_sem_link
14942,"(20, 25)",SimulacaoCenario1,94.0,0.9948686361926201,0.004260926574310742,0.9991295627669308
14943,"(20, 25)",SimulacaoCenario1,94.0,0.9872426898841327,0.01262460465551168,0.9998672945396444
14944,"(20, 25)",SimulacaoCenario1,94.0,0.9902807106660403,0.00596941496916562,0.996250125635206
14945,"(20, 25)",SimulacaoCenario1,94.0,0.9894762525267496,0.010118499171845883,0.9995947516985956
14946,"(20, 25)",SimulacaoCenario1,94.0,0.9869964392607165,0.012791444071247174,0.9997878833319638
14947,"(20, 25)",SimulacaoCenario1,94.0,0.9868395048717308,0.010902806753037488,0.9977423116247682
14948,"(20, 25)",SimulacaoCenario1,94.0,0.9895731579635917,0.008449943305099792,0.9980231012686914
14949,"(20, 25)",SimulacaoCenario1,94.0,0.9971129597239777,0.002624093236822475,0.9997370529608002
14950,"(20, 25)",SimulacaoCenario1,95.0,0.9920886981543191,0.007183004025946985,0.9992717021802662
14951,"(20, 25)",SimulacaoCenario1,95.0,0.9934264141048168,0.006373965145494101,0.9998003792503107
14952,"(20, 25)",SimulacaoCenario1,95.0,0.9926255914876256,0.006452875699173085,0.9990784671867987
14953,"(20, 25)",SimulacaoCenario1,95.0,0.9964337292104684,0.0034989693137663152,0.9999326985242346
14954,"(20, 25)",SimulacaoCenario1,95.0,0.9880116470115756,0.01020206173250579,0.9982137087440813
14955,"(20, 25)",SimulacaoCenario1,95.0,0.9938811755191462,0.004750236713019704,0.998631412232166
14956,"(20, 25)",SimulacaoCenario1,95.0,0.9864579919131147,0.010159583527730791,0.9966175754408454
14957,"(20, 25)",SimulacaoCenario1,95.0,0.9908836533739294,0.007433673206266483,0.9983173265801959
14958,"(20, 25)",SimulacaoCenario1,95.0,0.9928649788187597,0.007060209932442998,0.9999251887512026
14959,"(20, 25)",SimulacaoCenario1,95.0,0.9948430609427581,0.004864806353273328,0.9997078672960313
14960,"(20, 25)",SimulacaoCenario1,96.0,0.9890288010185037,0.009675084941068142,0.9987038859595718
14961,"(20, 25)",SimulacaoCenario1,96.0,0.997981927717816,0.0015915698374933008,0.9995734975553092
14962,"(20, 25)",SimulacaoCenario1,96.0,0.9901266284122012,0.009655922634342368,0.9997825510465438
14963,"(20, 25)",SimulacaoCenario1,96.0,0.988490107185992,0.01145106317795061,0.9999411703639425
14964,"(20, 25)",SimulacaoCenario1,96.0,0.9935863677252394,0.005538919156541347,0.9991252868817808
14965,"(20, 25)",SimulacaoCenario1,96.0,0.9919522301305598,0.00525177689949714,0.997204007030057
14966,"(20, 25)",SimulacaoCenario1,96.0,0.9885674510519502,0.011179913408476157,0.9997473644604266
14967,"(20, 25)",SimulacaoCenario1,96.0,0.9939894864811694,0.005661222492846134,0.9996507089740155
14968,"(20, 25)",SimulacaoCenario1,96.0,0.9819082354991575,0.017976837782662163,0.9998850732818199
14969,"(20, 25)",SimulacaoCenario1,96.0,0.9897282206993487,0.008655851392900564,0.9983840720922493
14970,"(20, 25)",SimulacaoCenario1,97.0,0.9936149267452273,0.0034280977480370223,0.9970430244932644
14971,"(20, 25)",SimulacaoCenario1,97.0,0.9867017883945406,0.012851582372641588,0.9995533707671823
14972,"(20, 25)",SimulacaoCenario1,97.0,0.9724391933255744,0.026169062130067137,0.9986082554556417
14973,"(20, 25)",SimulacaoCenario1,97.0,0.9850971473543501,0.012172743728816491,0.9972698910831664
14974,"(20, 25)",SimulacaoCenario1,97.0,0.9946106342013927,0.005354193523120731,0.9999648277245136
14975,"(20, 25)",SimulacaoCenario1,97.0,0.9981263010396846,0.001788013810140953,0.9999143148498256
14976,"(20, 25)",SimulacaoCenario1,97.0,0.9890900354570593,0.010686088428068655,0.9997761238851282
14977,"(20, 25)",SimulacaoCenario1,97.0,0.9960652052210384,0.00237444866986877,0.9984396538909072
14978,"(20, 25)",SimulacaoCenario1,97.0,0.9939869810496345,0.005439476271922917,0.9994264573215573
14979,"(20, 25)",SimulacaoCenario1,97.0,0.9940157459008768,0.005447847903988502,0.9994635938048653
14980,"(20, 25)",SimulacaoCenario1,98.0,0.9888606295602275,0.009208690780146361,0.9980693203403737
14981,"(20, 25)",SimulacaoCenario1,98.0,0.9969406693297503,0.0028911008128397367,0.99983177014259
14982,"(20, 25)",SimulacaoCenario1,98.0,0.9900072717890868,0.009395749612860625,0.9994030214019475
14983,"(20, 25)",SimulacaoCenario1,98.0,0.9928596198099306,0.00708468819849854,0.9999443080084289
14984,"(20, 25)",SimulacaoCenario1,98.0,0.9920649345781378,0.007020790011368082,0.9990857245895058
14985,"(20, 25)",SimulacaoCenario1,98.0,0.9969107455796276,0.0020627755364694277,0.998973521116097
14986,"(20, 25)",SimulacaoCenario1,98.0,0.9981253500500326,0.001002902265251696,0.9991282523152843
14987,"(20, 25)",SimulacaoCenario1,98.0,0.9973933380833759,0.002299088023977433,0.9996924261073534
14988,"(20, 25)",SimulacaoCenario1,98.0,0.9916408876339914,0.008304936046740874,0.9999458236807323
14989,"(20, 25)",SimulacaoCenario1,98.0,0.9856599945837617,0.013154844035989549,0.9988148386197513
14990,"(20, 25)",SimulacaoCenario1,99.0,0.9849685595522947,0.014047725414111891,0.9990162849664065
14991,"(20, 25)",SimulacaoCenario1,99.0,0.99445497473754,0.005514868422354855,0.9999698431598949
14992,"(20, 25)",SimulacaoCenario1,99.0,0.9944317808124726,0.0032669869453180287,0.9976987677577906
14993,"(20, 25)",SimulacaoCenario1,99.0,0.9955520394681167,0.0033599608072933554,0.9989120002754099
14994,"(20, 25)",SimulacaoCenario1,99.0,0.99905888225196,0.0008775476717538237,0.9999364299237139
14995,"(20, 25)",SimulacaoCenario1,99.0,0.9896036077152992,0.00850695206875481,0.998110559784054
14996,"(20, 25)",SimulacaoCenario1,99.0,0.9924265239029434,0.007562328686500595,0.9999888525894439
14997,"(20, 25)",SimulacaoCenario1,99.0,0.9925216920946995,0.007387611664710675,0.9999093037594102
14998,"(20, 25)",SimulacaoCenario1,99.0,0.9956051015901413,0.002976612441965852,0.9985817140321072
14999,"(20, 25)",SimulacaoCenario1,99.0,0.9919299711188322,0.007135255777832021,0.9990652268966642
15000,"(20, 25)",SimulacaoCenario2,0.0,0.9942261600798667,0.0026116180735003915,0.996837778153367
15001,"(20, 25)",SimulacaoCenario2,0.0,0.9991146045468308,0.0007953967625906088,0.9999100013094213
15002,"(20, 25)",SimulacaoCenario2,0.0,0.9901417462867403,0.007241146500040895,0.997382892786781
15003,"(20, 25)",SimulacaoCenario2,0.0,0.9966737109741878,0.0027767586203488715,0.9994504695945365
15004,"(20, 25)",SimulacaoCenario2,0.0,0.9982891782691196,0.0008366402911172706,0.9991258185602369
15005,"(20, 25)",SimulacaoCenario2,0.0,0.999806624838608,0.0001305072193120539,0.9999371320579201
15006,"(20, 25)",SimulacaoCenario2,0.0,0.9971082592515287,0.002583451464363052,0.9996917107158917
15007,"(20, 25)",SimulacaoCenario2,0.0,0.9896120695890628,0.010067016253436353,0.9996790858424992
15008,"(20, 25)",SimulacaoCenario2,0.0,0.9976564029041073,0.0015575749584850148,0.9992139778625924
15009,"(20, 25)",SimulacaoCenario2,0.0,0.9972818335344455,0.0019219826968908972,0.9992038162313366
15010,"(20, 25)",SimulacaoCenario2,1.0,0.9957092470247224,0.004240953587668632,0.9999502006123911
15011,"(20, 25)",SimulacaoCenario2,1.0,0.9931995018640993,0.006413432076760355,0.9996129339408595
15012,"(20, 25)",SimulacaoCenario2,1.0,0.9950835980414717,0.004361222659205722,0.9994448207006774
15013,"(20, 25)",SimulacaoCenario2,1.0,0.9977114982564922,0.001333797710159846,0.9990452959666519
15014,"(20, 25)",SimulacaoCenario2,1.0,0.9972582730762142,0.002305399839095522,0.9995636729153098
15015,"(20, 25)",SimulacaoCenario2,1.0,0.99710923555984,0.002577372137896206,0.9996866076977363
15016,"(20, 25)",SimulacaoCenario2,1.0,0.9921926467856204,0.007688690082952019,0.9998813368685724
15017,"(20, 25)",SimulacaoCenario2,1.0,0.9878518722650758,0.01054440530046796,0.9983962775655437
15018,"(20, 25)",SimulacaoCenario2,1.0,0.9939415763184813,0.004803516242706416,0.9987450925611879
15019,"(20, 25)",SimulacaoCenario2,1.0,0.9960262862474457,0.003319551402918011,0.9993458376503639
15020,"(20, 25)",SimulacaoCenario2,2.0,0.9960035874034623,0.002961048903580309,0.9989646363070426
15021,"(20, 25)",SimulacaoCenario2,2.0,0.99419685921029,0.004062309775069577,0.9982591689853595
15022,"(20, 25)",SimulacaoCenario2,2.0,0.9931249027904007,0.006414336282699752,0.9995392390731005
15023,"(20, 25)",SimulacaoCenario2,2.0,0.9987179450232357,0.001026312557120502,0.9997442575803563
15024,"(20, 25)",SimulacaoCenario2,2.0,0.9955816884911449,0.0027894122779476894,0.9983711007690925
15025,"(20, 25)",SimulacaoCenario2,2.0,0.9967803406574215,0.0024212215698822064,0.9992015622273037
15026,"(20, 25)",SimulacaoCenario2,2.0,0.9969621632709997,0.002621749844683584,0.9995839131156833
15027,"(20, 25)",SimulacaoCenario2,2.0,0.9945496006990112,0.005153119988692291,0.9997027206877034
15028,"(20, 25)",SimulacaoCenario2,2.0,0.9949472112373619,0.004251479598280944,0.9991986908356429
15029,"(20, 25)",SimulacaoCenario2,2.0,0.9889440567667491,0.008846578631216177,0.9977906353979653
15030,"(20, 25)",SimulacaoCenario2,3.0,0.9954730080701265,0.0018092869341364312,0.9972822950042629
15031,"(20, 25)",SimulacaoCenario2,3.0,0.9966507999488928,0.0032127700431387562,0.9998635699920315
15032,"(20, 25)",SimulacaoCenario2,3.0,0.997991679187643,0.0017901201792349423,0.9997817993668779
15033,"(20, 25)",SimulacaoCenario2,3.0,0.9926780289594397,0.006585252168318157,0.999263281127758
15034,"(20, 25)",SimulacaoCenario2,3.0,0.9986890760672276,0.0005559731546735119,0.9992450492219012
15035,"(20, 25)",SimulacaoCenario2,3.0,0.994931026306261,0.004577032603698234,0.9995080589099592
15036,"(20, 25)",SimulacaoCenario2,3.0,0.9950364212115471,0.004601262430222087,0.9996376836417692
15037,"(20, 25)",SimulacaoCenario2,3.0,0.9971672813647052,0.002362274762489201,0.9995295561271944
15038,"(20, 25)",SimulacaoCenario2,3.0,0.9973444607783636,0.002364797276875191,0.9997092580552389
15039,"(20, 25)",SimulacaoCenario2,3.0,0.9961089640554498,0.003497516784421798,0.9996064808398717
15040,"(20, 25)",SimulacaoCenario2,4.0,0.9927771207586938,0.005247077896561294,0.9980241986552552
15041,"(20, 25)",SimulacaoCenario2,4.0,0.9889504837181867,0.00999130439397961,0.9989417881121663
15042,"(20, 25)",SimulacaoCenario2,4.0,0.9967272659878158,0.0026700855474754035,0.9993973515352913
15043,"(20, 25)",SimulacaoCenario2,4.0,0.9960857022929774,0.0001608064548764173,0.996246508747854
15044,"(20, 25)",SimulacaoCenario2,4.0,0.9935500577608446,0.005592880439072443,0.9991429381999171
15045,"(20, 25)",SimulacaoCenario2,4.0,0.9965743798489853,0.0030212889338738095,0.9995956687828592
15046,"(20, 25)",SimulacaoCenario2,4.0,0.9911471538460855,0.008819764577761147,0.9999669184238468
15047,"(20, 25)",SimulacaoCenario2,4.0,0.9945715744949087,0.003625647516206009,0.9981972220111146
15048,"(20, 25)",SimulacaoCenario2,4.0,0.9955592937141761,0.004349720319943568,0.9999090140341197
15049,"(20, 25)",SimulacaoCenario2,4.0,0.9951856627679215,0.0043010933916210305,0.9994867561595429
15050,"(20, 25)",SimulacaoCenario2,5.0,0.9994967399674114,0.00044784448301733195,0.9999445844504288
15051,"(20, 25)",SimulacaoCenario2,5.0,0.9912911883615874,0.007768797651237196,0.9990599860128245
15052,"(20, 25)",SimulacaoCenario2,5.0,0.9971459047683444,0.002215916812059613,0.9993618215804039
15053,"(20, 25)",SimulacaoCenario2,5.0,0.9893449231498715,0.009685714741951186,0.9990306378918227
15054,"(20, 25)",SimulacaoCenario2,5.0,0.9958284721401242,0.0037536761125737633,0.999582148252698
15055,"(20, 25)",SimulacaoCenario2,5.0,0.9956729768589921,0.004130181465580526,0.9998031583245728
15056,"(20, 25)",SimulacaoCenario2,5.0,0.9967759929819272,0.0008469166345125626,0.99762290961644
15057,"(20, 25)",SimulacaoCenario2,5.0,0.9971548102668163,0.0027230958971332705,0.9998779061639494
15058,"(20, 25)",SimulacaoCenario2,5.0,0.9913641597448668,0.008172348941070644,0.9995365086859375
15059,"(20, 25)",SimulacaoCenario2,5.0,0.9921393507029144,0.006828314444946683,0.9989676651478612
15060,"(20, 25)",SimulacaoCenario2,6.0,0.9923300025917436,0.007207371332305465,0.9995373739240492
15061,"(20, 25)",SimulacaoCenario2,6.0,0.9989929218049676,0.0007609324395954299,0.9997538542445626
15062,"(20, 25)",SimulacaoCenario2,6.0,0.9916499247690085,0.004714353891718355,0.9963642786607269
15063,"(20, 25)",SimulacaoCenario2,6.0,0.9953042421395201,0.004437332678233318,0.9997415748177534
15064,"(20, 25)",SimulacaoCenario2,6.0,0.9965306720299545,0.0014090174357870098,0.9979396894657416
15065,"(20, 25)",SimulacaoCenario2,6.0,0.9974104763777406,0.0006068921823636301,0.9980173685601043
15066,"(20, 25)",SimulacaoCenario2,6.0,0.9900147822042815,0.00926577159170512,0.9992805537959867
15067,"(20, 25)",SimulacaoCenario2,6.0,0.9972441971874264,0.002132810352788249,0.9993770075402147
15068,"(20, 25)",SimulacaoCenario2,6.0,0.9986169661726582,0.0006778122534989072,0.9992947784261571
15069,"(20, 25)",SimulacaoCenario2,6.0,0.9918254126854306,0.004665832127169017,0.9964912448125997
15070,"(20, 25)",SimulacaoCenario2,7.0,0.9893634771184701,0.010610396519115274,0.9999738736375852
15071,"(20, 25)",SimulacaoCenario2,7.0,0.9921757387177343,0.004811472666074517,0.9969872113838089
15072,"(20, 25)",SimulacaoCenario2,7.0,0.994523706434592,0.005267429922105721,0.9997911363566977
15073,"(20, 25)",SimulacaoCenario2,7.0,0.9939726877601384,0.0037733347577447005,0.9977460225178832
15074,"(20, 25)",SimulacaoCenario2,7.0,0.9985597876694537,9.857148764470404e-05,0.9986583591570984
15075,"(20, 25)",SimulacaoCenario2,7.0,0.9920293240657574,0.006288392234087562,0.998317716299845
15076,"(20, 25)",SimulacaoCenario2,7.0,0.9972725567057564,0.002225328276160856,0.9994978849819173
15077,"(20, 25)",SimulacaoCenario2,7.0,0.9971751212078934,0.0024109746863660887,0.9995860958942596
15078,"(20, 25)",SimulacaoCenario2,7.0,0.9982733362997687,0.001215121552057234,0.9994884578518258
15079,"(20, 25)",SimulacaoCenario2,7.0,0.9971865337474446,0.002121968159036624,0.9993085019064815
15080,"(20, 25)",SimulacaoCenario2,8.0,0.9952691158457594,0.003835531139102936,0.9991046469848621
15081,"(20, 25)",SimulacaoCenario2,8.0,0.9974430126327566,0.0019941698026294825,0.999437182435386
15082,"(20, 25)",SimulacaoCenario2,8.0,0.9963814577331583,0.0023678942564337884,0.9987493519895918
15083,"(20, 25)",SimulacaoCenario2,8.0,0.9987978076089642,0.0005867306335761706,0.9993845382425404
15084,"(20, 25)",SimulacaoCenario2,8.0,0.9942992547993587,0.0037908029663672677,0.9980900577657258
15085,"(20, 25)",SimulacaoCenario2,8.0,0.988853598391435,0.01079606632852434,0.9996496647199593
15086,"(20, 25)",SimulacaoCenario2,8.0,0.9956318906939067,0.0024511259943459252,0.9980830166882526
15087,"(20, 25)",SimulacaoCenario2,8.0,0.9956172429904069,0.0043559443045762015,0.9999731872949831
15088,"(20, 25)",SimulacaoCenario2,8.0,0.9963521045329078,0.0033407203380172246,0.9996928248709249
15089,"(20, 25)",SimulacaoCenario2,8.0,0.996561713454903,0.0019093956667339121,0.998471109121637
15090,"(20, 25)",SimulacaoCenario2,9.0,0.9960505948643674,0.0039201031881452636,0.9999706980525125
15091,"(20, 25)",SimulacaoCenario2,9.0,0.9962703360279187,0.001842287170584688,0.9981126231985034
15092,"(20, 25)",SimulacaoCenario2,9.0,0.996958603132616,0.0010175251421119054,0.9979761282747279
15093,"(20, 25)",SimulacaoCenario2,9.0,0.9922077002717177,0.007106280779741564,0.9993139810514592
15094,"(20, 25)",SimulacaoCenario2,9.0,0.9967887482207479,0.0019767968157176465,0.9987655450364654
15095,"(20, 25)",SimulacaoCenario2,9.0,0.9981847100755603,0.0014886425821967822,0.9996733526577571
15096,"(20, 25)",SimulacaoCenario2,9.0,0.9936333958238747,0.005992060069906541,0.9996254558937812
15097,"(20, 25)",SimulacaoCenario2,9.0,0.9925617662176248,0.005977816591975306,0.9985395828096003
15098,"(20, 25)",SimulacaoCenario2,9.0,0.9941016239907636,0.0034409982413828,0.9975426222321465
15099,"(20, 25)",SimulacaoCenario2,9.0,0.9978444795601127,0.0015469362893532213,0.999391415849466
15100,"(20, 25)",SimulacaoCenario2,10.0,0.9939852090491605,0.004258366542184266,0.9982435755913448
15101,"(20, 25)",SimulacaoCenario2,10.0,0.9951904647741093,0.0026743809915704096,0.9978648457656799
15102,"(20, 25)",SimulacaoCenario2,10.0,0.9897579482613604,0.009901013137689872,0.9996589613990503
15103,"(20, 25)",SimulacaoCenario2,10.0,0.9967703763458493,0.0028800217109501798,0.9996503980567993
15104,"(20, 25)",SimulacaoCenario2,10.0,0.9992500876059501,0.00010681394608650163,0.9993569015520367
15105,"(20, 25)",SimulacaoCenario2,10.0,0.9934027302365314,0.0044648379464465775,0.997867568182978
15106,"(20, 25)",SimulacaoCenario2,10.0,0.995110080063672,0.003772423266937932,0.99888250333061
15107,"(20, 25)",SimulacaoCenario2,10.0,0.995626561270105,0.0012853896651398734,0.996911950935245
15108,"(20, 25)",SimulacaoCenario2,10.0,0.9936218908309219,0.005823377124958175,0.9994452679558801
15109,"(20, 25)",SimulacaoCenario2,10.0,0.9945963581582881,0.0032063643127481856,0.9978027224710362
15110,"(20, 25)",SimulacaoCenario2,11.0,0.9957058041926493,0.004110983323152118,0.9998167875158014
15111,"(20, 25)",SimulacaoCenario2,11.0,0.9972620025996026,0.0016918587769757115,0.9989538613765784
15112,"(20, 25)",SimulacaoCenario2,11.0,0.9960380831412461,0.0030702054204301173,0.9991082885616763
15113,"(20, 25)",SimulacaoCenario2,11.0,0.9943958364790308,0.005205958626734572,0.9996017951057655
15114,"(20, 25)",SimulacaoCenario2,11.0,0.9933791812220825,0.00653013813629012,0.9999093193583725
15115,"(20, 25)",SimulacaoCenario2,11.0,0.9940328834285214,0.004890313537656736,0.998923196966178
15116,"(20, 25)",SimulacaoCenario2,11.0,0.9991298208552712,0.00026071328180029353,0.9993905341370715
15117,"(20, 25)",SimulacaoCenario2,11.0,0.9973601442330164,0.0016495386226526847,0.9990096828556693
15118,"(20, 25)",SimulacaoCenario2,11.0,0.9882434282910256,0.011647432490052475,0.999890860781078
15119,"(20, 25)",SimulacaoCenario2,11.0,0.994418717887671,0.003276288479799672,0.9976950063674708
15120,"(20, 25)",SimulacaoCenario2,12.0,0.9916369800920953,0.00537882023644543,0.9970158003285408
15121,"(20, 25)",SimulacaoCenario2,12.0,0.993179480722159,0.0056673840975820814,0.9988468648197413
15122,"(20, 25)",SimulacaoCenario2,12.0,0.9961720084252397,0.0019577139596450664,0.9981297223848847
15123,"(20, 25)",SimulacaoCenario2,12.0,0.9964042630205139,0.0012760714860906212,0.9976803345066045
15124,"(20, 25)",SimulacaoCenario2,12.0,0.9947845354585886,0.004956359199181565,0.9997408946577704
15125,"(20, 25)",SimulacaoCenario2,12.0,0.9931636026011424,0.0061063411417259465,0.9992699437428685
15126,"(20, 25)",SimulacaoCenario2,12.0,0.9975488298859339,0.0020215762934919185,0.9995704061794258
15127,"(20, 25)",SimulacaoCenario2,12.0,0.9965952106793329,0.002559080605138361,0.9991542912844711
15128,"(20, 25)",SimulacaoCenario2,12.0,0.9940149869140372,0.005626680108575815,0.9996416670226129
15129,"(20, 25)",SimulacaoCenario2,12.0,0.9950537027444499,0.0040293361430490246,0.9990830388874988
15130,"(20, 25)",SimulacaoCenario2,13.0,0.9900935664184055,0.006316700272593509,0.9964102666909992
15131,"(20, 25)",SimulacaoCenario2,13.0,0.9995218297698054,0.0003401996264921703,0.9998620293962975
15132,"(20, 25)",SimulacaoCenario2,13.0,0.9930548040197118,0.006412547183895569,0.9994673512036074
15133,"(20, 25)",SimulacaoCenario2,13.0,0.9926686805970879,0.004085226173447632,0.9967539067705357
15134,"(20, 25)",SimulacaoCenario2,13.0,0.9983835846387057,0.0014154791998174882,0.999799063838523
15135,"(20, 25)",SimulacaoCenario2,13.0,0.9978121667575338,0.0018209110294116774,0.9996330777869454
15136,"(20, 25)",SimulacaoCenario2,13.0,0.9965007521684857,0.003393251567128389,0.9998940037356141
15137,"(20, 25)",SimulacaoCenario2,13.0,0.99719159277125,0.002269934381082489,0.9994615271523325
15138,"(20, 25)",SimulacaoCenario2,13.0,0.9922437676457363,0.004108042505954971,0.9963518101516914
15139,"(20, 25)",SimulacaoCenario2,13.0,0.990009168287839,0.006963148517725285,0.9969723168055645
15140,"(20, 25)",SimulacaoCenario2,14.0,0.9971423250456954,0.0026163943841151834,0.9997587194298108
15141,"(20, 25)",SimulacaoCenario2,14.0,0.9980876999786621,0.0017211415049029962,0.9998088414835653
15142,"(20, 25)",SimulacaoCenario2,14.0,0.9952993070713168,0.004459346929072109,0.9997586540003889
15143,"(20, 25)",SimulacaoCenario2,14.0,0.9974335461691413,0.0014130530243720337,0.9988465991935133
15144,"(20, 25)",SimulacaoCenario2,14.0,0.9988320282151445,0.0005877026308726606,0.9994197308460172
15145,"(20, 25)",SimulacaoCenario2,14.0,0.9968585253485897,0.0018582699765252223,0.998716795325115
15146,"(20, 25)",SimulacaoCenario2,14.0,0.9862670517813538,0.010411524058998731,0.9966785758403526
15147,"(20, 25)",SimulacaoCenario2,14.0,0.9973127980820052,0.0015161354055027443,0.998828933487508
15148,"(20, 25)",SimulacaoCenario2,14.0,0.9933281599574189,0.004749601126795562,0.9980777610842145
15149,"(20, 25)",SimulacaoCenario2,14.0,0.9975704872475036,0.001963300727441161,0.9995337879749449
15150,"(20, 25)",SimulacaoCenario2,15.0,0.9986864178619396,0.001101573002271429,0.9997879908642109
15151,"(20, 25)",SimulacaoCenario2,15.0,0.9922965432363724,0.007449332767066977,0.9997458760034392
15152,"(20, 25)",SimulacaoCenario2,15.0,0.9972541639635495,0.002337072442965789,0.9995912364065153
15153,"(20, 25)",SimulacaoCenario2,15.0,0.9948388062166212,0.0020012225169568467,0.996840028733578
15154,"(20, 25)",SimulacaoCenario2,15.0,0.9875060870376399,0.012151715300135084,0.9996578023377751
15155,"(20, 25)",SimulacaoCenario2,15.0,0.9947120645260614,0.005028278236951888,0.9997403427630133
15156,"(20, 25)",SimulacaoCenario2,15.0,0.997875929442464,0.001601667001804135,0.999477596444268
15157,"(20, 25)",SimulacaoCenario2,15.0,0.9975192814638453,0.0011517381120522642,0.9986710195758975
15158,"(20, 25)",SimulacaoCenario2,15.0,0.9927382689079981,0.00671554069721357,0.9994538096052118
15159,"(20, 25)",SimulacaoCenario2,15.0,0.9959793029188483,0.0033268118784582365,0.9993061147973066
15160,"(20, 25)",SimulacaoCenario2,16.0,0.9971373938180121,0.002505767513108092,0.99964316133112
15161,"(20, 25)",SimulacaoCenario2,16.0,0.9961980731984829,0.0036088748247452428,0.999806948023228
15162,"(20, 25)",SimulacaoCenario2,16.0,0.9924290680348178,0.00739248027772357,0.9998215483125414
15163,"(20, 25)",SimulacaoCenario2,16.0,0.9989913264163082,0.0008466325409662215,0.9998379589572742
15164,"(20, 25)",SimulacaoCenario2,16.0,0.9908374764593929,0.008437062449957431,0.9992745389093505
15165,"(20, 25)",SimulacaoCenario2,16.0,0.9978138564396108,0.0007785285138078963,0.9985923849534188
15166,"(20, 25)",SimulacaoCenario2,16.0,0.9896859127557573,0.009510973423725033,0.9991968861794824
15167,"(20, 25)",SimulacaoCenario2,16.0,0.990888730162828,0.009091977822118704,0.9999807079849466
15168,"(20, 25)",SimulacaoCenario2,16.0,0.9969095696499893,0.0026244654057425197,0.9995340350557319
15169,"(20, 25)",SimulacaoCenario2,16.0,0.9952852879462831,0.002591750820766001,0.9978770387670491
15170,"(20, 25)",SimulacaoCenario2,17.0,0.994141325234136,0.004862438434316737,0.9990037636684528
15171,"(20, 25)",SimulacaoCenario2,17.0,0.9974100562719834,0.0025490973549448367,0.9999591536269281
15172,"(20, 25)",SimulacaoCenario2,17.0,0.9940537504472569,0.0025916395967640195,0.9966453900440209
15173,"(20, 25)",SimulacaoCenario2,17.0,0.9943328714885535,0.003852880520721934,0.9981857520092755
15174,"(20, 25)",SimulacaoCenario2,17.0,0.9876075263220735,0.011404379256351906,0.9990119055784253
15175,"(20, 25)",SimulacaoCenario2,17.0,0.996008102077384,0.002275981447470009,0.9982840835248541
15176,"(20, 25)",SimulacaoCenario2,17.0,0.9949527614950214,0.004216107246862968,0.9991688687418844
15177,"(20, 25)",SimulacaoCenario2,17.0,0.9934686136265469,0.005176395525684629,0.9986450091522318
15178,"(20, 25)",SimulacaoCenario2,17.0,0.992498074721948,0.00717748854832718,0.9996755632702751
15179,"(20, 25)",SimulacaoCenario2,17.0,0.9894123159067221,0.010241148111373692,0.9996534640180957
15180,"(20, 25)",SimulacaoCenario2,18.0,0.9903876212948224,0.008419823266380343,0.9988074445612029
15181,"(20, 25)",SimulacaoCenario2,18.0,0.994958669127177,0.004330712854032177,0.9992893819812091
15182,"(20, 25)",SimulacaoCenario2,18.0,0.9952451571788944,0.004618207975273434,0.9998633651541677
15183,"(20, 25)",SimulacaoCenario2,18.0,0.9963140293442239,0.003535698289931792,0.9998497276341558
15184,"(20, 25)",SimulacaoCenario2,18.0,0.9964348643450447,0.002266683160917555,0.9987015475059623
15185,"(20, 25)",SimulacaoCenario2,18.0,0.995587488976811,0.0037638191937503533,0.9993513081705615
15186,"(20, 25)",SimulacaoCenario2,18.0,0.9959266401275166,0.0034680887512892815,0.999394728878806
15187,"(20, 25)",SimulacaoCenario2,18.0,0.9929886254889148,0.006656175129772116,0.999644800618687
15188,"(20, 25)",SimulacaoCenario2,18.0,0.987277005197931,0.012666221981221063,0.9999432271791522
15189,"(20, 25)",SimulacaoCenario2,18.0,0.989159649761008,0.006603939553053908,0.9957635893140618
15190,"(20, 25)",SimulacaoCenario2,19.0,0.9997135013635609,0.00017092989573572732,0.9998844312592965
15191,"(20, 25)",SimulacaoCenario2,19.0,0.9943899651784245,0.004060639989859342,0.9984506051682838
15192,"(20, 25)",SimulacaoCenario2,19.0,0.9929094414553153,0.004176986633445303,0.9970864280887606
15193,"(20, 25)",SimulacaoCenario2,19.0,0.9919613256591239,0.007145049725474607,0.9991063753845985
15194,"(20, 25)",SimulacaoCenario2,19.0,0.9931179844933233,0.005957983188942084,0.9990759676822655
15195,"(20, 25)",SimulacaoCenario2,19.0,0.9954951342496915,0.0028422580529986496,0.9983373923026903
15196,"(20, 25)",SimulacaoCenario2,19.0,0.9970418265721416,0.002204581311420382,0.9992464078835619
15197,"(20, 25)",SimulacaoCenario2,19.0,0.9974197779511871,0.0017068028421297868,0.9991265807933168
15198,"(20, 25)",SimulacaoCenario2,19.0,0.9935446460541216,0.006121251832203292,0.9996658978863249
15199,"(20, 25)",SimulacaoCenario2,19.0,0.9962000436254281,0.0029903848510706493,0.9991904284764989
15200,"(20, 25)",SimulacaoCenario2,20.0,0.9979701022506052,0.0009860438581595044,0.9989561461087648
15201,"(20, 25)",SimulacaoCenario2,20.0,0.9963887879521833,0.0014833521909840101,0.9978721401431673
15202,"(20, 25)",SimulacaoCenario2,20.0,0.9959966776563619,0.002515145446279694,0.9985118231026416
15203,"(20, 25)",SimulacaoCenario2,20.0,0.9962828634134676,0.0022428932477734174,0.9985257566612411
